hm
0.8406999999999625
0.8373999999999628
0.8338999999999632
0.8340999999999632
0.8335999999999633
0.8304999999999636
0.8400999999999625
0.8444999999999621
0.8419999999999623
0.835699999999963
0.8261999999999641
0.8275999999999639
0.8245999999999643
0.8284999999999638
0.8305999999999636
0.8305999999999636
0.8302999999999636
0.8280999999999639
0.8249999999999642
0.8244999999999643
0.8317999999999635
0.8255999999999641
0.8283999999999638
0.8275999999999639
0.8247999999999642
0.8217999999999646
0.8288999999999638
0.8262999999999641
0.8218999999999645
0.8132999999999655
0.8169999999999651
0.8189999999999649
0.8220999999999645
0.8244999999999643
0.826599999999964
0.8236999999999643
0.8262999999999641
0.8170999999999651
0.8222999999999645
0.8214999999999646
0.8321999999999634
0.8315999999999635
0.8227999999999644
0.8228999999999644
0.8228999999999644
0.8302999999999636
0.8327999999999633
0.8302999999999636
0.8328999999999633
0.8280999999999639
0.8256999999999641
0.8258999999999641
0.8246999999999642
0.8292999999999637
0.8333999999999633
0.8339999999999632
0.8382999999999627
0.8374999999999628
0.8320999999999634
0.8396999999999626
0.8397999999999626
0.8420999999999623
0.8413999999999624
0.8369999999999629
0.8321999999999634
0.8332999999999633
0.8306999999999636
0.836099999999963
0.8397999999999626
0.8436999999999621
0.8433999999999622
0.8421999999999623
0.8444999999999621
0.8404999999999625
0.8404999999999625
0.8456999999999619
0.845399999999962
0.8460999999999619
0.8532999999999611
0.8517999999999613
0.8487999999999616
0.8507999999999614
0.8438999999999621
0.8503999999999614
0.8510999999999613
0.8475999999999617
0.8476999999999617
0.8435999999999622
0.8510999999999613
0.8528999999999611
0.853899999999961
0.8506999999999614
0.8511999999999613
0.8535999999999611
0.845499999999962
0.8509999999999613
0.8581999999999605
0.8621999999999601
0.8556999999999608
0.8520999999999612
0.8508999999999614
0.8475999999999617
0.86289999999996
0.8614999999999602
0.8581999999999605
0.8605999999999603
0.8565999999999607
0.8523999999999612
0.8601999999999603
0.86269999999996
0.86269999999996
0.86359999999996
0.8606999999999603
0.8563999999999607
0.853999999999961
0.8580999999999606
0.8616999999999602
0.8602999999999603
0.8672999999999595
0.8656999999999597
0.8704999999999592
0.8693999999999593
0.8701999999999592
0.8704999999999592
0.8659999999999597
0.8640999999999599
0.8561999999999608
0.8583999999999605
0.8618999999999601
0.8599999999999604
0.8652999999999598
0.8671999999999596
0.8696999999999593
0.8667999999999596
0.872299999999959
0.8668999999999596
0.8713999999999591
0.8788999999999583
0.8825999999999579
0.8752999999999587
0.871799999999959
0.8654999999999597
0.8703999999999592
0.8700999999999592
0.8700999999999592
0.8699999999999593
0.8693999999999593
0.872199999999959
0.8715999999999591
0.8643999999999599
0.8729999999999589
0.871899999999959
0.8790999999999582
0.8765999999999585
0.8736999999999588
0.8800999999999581
0.8756999999999586
0.8760999999999586
0.8772999999999584
0.881099999999958
0.8731999999999589
0.8748999999999587
0.8758999999999586
0.8694999999999593
0.8759999999999586
0.880999999999958
0.8785999999999583
0.8758999999999586
0.8799999999999581
0.8782999999999583
0.8796999999999582
0.8852999999999576
0.8870999999999574
0.881199999999958
0.8784999999999583
0.8748999999999587
0.8750999999999587
0.8830999999999578
0.8778999999999584
0.8886999999999572
0.890399999999957
0.8826999999999579
0.881399999999958
0.880899999999958
0.8765999999999585
0.8781999999999583
0.8819999999999579
0.8800999999999581
0.8762999999999586
0.8805999999999581
0.8850999999999576
0.8860999999999575
0.8874999999999573
0.8874999999999573
0.8865999999999574
0.8892999999999571
0.8938999999999566
0.8937999999999566
0.8931999999999567
0.8866999999999574
0.890399999999957
0.8888999999999572
0.8858999999999575
0.890499999999957
0.8913999999999569
0.8960999999999564
0.8857999999999575
0.890899999999957
0.890699999999957
0.890499999999957
0.8834999999999578
0.8800999999999581
0.8897999999999571
0.8921999999999568
0.8929999999999567
0.8893999999999571
0.8868999999999574
0.8836999999999577
0.8851999999999576
0.8837999999999577
0.881299999999958
0.889999999999957
0.8880999999999573
0.8916999999999569
0.8934999999999567
0.8877999999999573
0.8883999999999572
0.8870999999999574
0.8916999999999569
0.8972999999999562
0.8887999999999572
0.8846999999999576
0.8920999999999568
0.8921999999999568
0.8877999999999573
0.881799999999958
0.8873999999999573
0.8872999999999573
0.8805999999999581
0.8856999999999575
0.8784999999999583
0.8782999999999583
0.8764999999999585
0.8736999999999588
