Sanco
0.8283999999999638
0.8223999999999645
0.8154999999999653
0.8185999999999649
0.8193999999999648
0.8164999999999651
0.8239999999999643
0.8260999999999641
0.8229999999999644
0.8185999999999649
0.8116999999999657
0.8151999999999653
0.8118999999999656
0.8166999999999651
0.8162999999999652
0.8132999999999655
0.8189999999999649
0.8163999999999652
0.8162999999999652
0.8170999999999651
0.8222999999999645
0.8160999999999652
0.8197999999999648
0.8191999999999648
0.817499999999965
0.8134999999999655
0.8200999999999647
0.8166999999999651
0.8152999999999653
0.8078999999999661
0.8104999999999658
0.8110999999999657
0.8142999999999654
0.8142999999999654
0.818099999999965
0.8152999999999653
0.8135999999999655
0.8105999999999658
0.8142999999999654
0.8133999999999655
0.8201999999999647
0.8220999999999645
0.8165999999999651
0.8140999999999654
0.8114999999999657
0.8124999999999656
0.8166999999999651
0.8154999999999653
0.8186999999999649
0.8162999999999652
0.818199999999965
0.8145999999999654
0.8139999999999654
0.817599999999965
0.8212999999999646
0.8214999999999646
0.8211999999999646
0.8260999999999641
0.8221999999999645
0.8258999999999641
0.8205999999999647
0.827299999999964
0.8291999999999637
0.8233999999999644
0.8190999999999649
0.8231999999999644
0.8216999999999646
0.8256999999999641
0.8273999999999639
0.8323999999999634
0.8281999999999639
0.8286999999999638
0.8315999999999635
0.827199999999964
0.8249999999999642
0.8296999999999637
0.8248999999999642
0.8257999999999641
0.835999999999963
0.8365999999999629
0.835899999999963
0.835799999999963
0.8311999999999635
0.8346999999999631
0.8370999999999629
0.8278999999999639
0.8325999999999634
0.8280999999999639
0.8375999999999628
0.835999999999963
0.836299999999963
0.8342999999999632
0.836299999999963
0.8429999999999622
0.8330999999999633
0.8397999999999626
0.8416999999999624
0.8434999999999622
0.8403999999999625
0.8397999999999626
0.8392999999999626
0.8377999999999628
0.8566999999999607
0.8509999999999613
0.8502999999999614
0.845099999999962
0.8438999999999621
0.8389999999999627
0.8479999999999617
0.8505999999999614
0.8492999999999615
0.8552999999999609
0.8527999999999611
0.8486999999999616
0.8463999999999618
0.8496999999999615
0.8560999999999608
0.8505999999999614
0.8556999999999608
0.853999999999961
0.8566999999999607
0.86279999999996
0.8614999999999602
0.86299999999996
0.8555999999999608
0.854599999999961
0.8471999999999618
0.8512999999999613
0.8580999999999606
0.8550999999999609
0.8584999999999605
0.8623999999999601
0.8638999999999599
0.8606999999999603
0.8655999999999597
0.8615999999999602
0.8659999999999597
0.8730999999999589
0.8760999999999586
0.8691999999999593
0.8701999999999592
0.8615999999999602
0.8652999999999598
0.8651999999999598
0.8662999999999597
